Date,AAPL,AMZN,CAT,JNJ,JPM,KO,MSFT,UNH,V,XOM,^GSPC
2025-08-29,231.69837951660156,229.0,416.8641662597656,175.12124633789062,298.6147155761719,67.98739624023438,504.59173583984375,303.5111999511719,350.36212158203125,112.54883575439453,6460.259765625
2025-09-02,229.28298950195312,225.33999633789062,413.8896789550781,176.00094604492188,296.91070556640625,68.05638122558594,503.0282287597656,302.4631652832031,348.65899658203125,112.9427490234375,6415.5400390625
2025-09-03,238.01634216308594,225.99000549316406,412.96453857421875,175.94163513183594,296.72247314453125,67.98739624023438,503.2572937011719,301.5620422363281,349.45574951171875,110.2051010131836,6448.259765625
2025-09-04,239.32383728027344,235.67999267578125,418.0380554199219,176.69285583496094,300.99237060546875,67.2581558227539,505.866455078125,304.0107421875,349.5752868652344,110.68763732910156,6502.080078125
2025-09-05,239.2340087890625,232.3300018310547,420.8831787109375,176.36666870117188,291.6402282714844,66.97237396240234,492.9501647949219,308.9179382324219,341.83660888671875,107.56593322753906,6481.5
2025-09-08,237.42745971679688,235.83999633789062,420.5847473144531,176.0701446533203,290.18389892578125,66.4500732421875,496.13690185546875,313.6781921386719,340.9202880859375,108.17648315429688,6495.14990234375
2025-09-09,233.9041748046875,238.24000549316406,415.9190979003906,174.91368103027344,295.0779113769531,66.87382507324219,496.3460388183594,340.7804260253906,342.6034851074219,108.96429443359375,6512.60986328125
2025-09-10,226.35855102539062,230.3300018310547,420.7140808105469,173.75718688964844,297.7428894042969,66.83440399169922,498.29791259765625,339.66375732421875,336.7571716308594,110.7861099243164,6532.0400390625
2025-09-11,229.59239196777344,229.9499969482422,429.1401062011719,176.4358673095703,302.7161560058594,66.63731384277344,498.9352722167969,346.3536071777344,342.1054992675781,110.43159484863281,6587.47021484375
2025-09-12,233.6247100830078,228.14999389648438,429.2793884277344,176.00094604492188,304.0535888671875,66.03617858886719,507.7884521484375,345.2762145996094,338.0618896484375,110.4512939453125,6584.2900390625
2025-09-15,236.24969482421875,231.42999267578125,433.67645263671875,175.34857177734375,306.0250549316406,65.74819946289062,513.225830078125,342.9007873535156,337.6833801269531,110.63839721679688,6615.27978515625
