Date,AAPL,AMZN,CAT,JNJ,JPM,KO,MSFT,UNH,V,XOM,^GSPC
2025-04-24,0.018258599166385933,0.032360982528496264,0.03680941534994443,-0.0029004495036768067,0.015488824937232982,-0.010698209159617689,0.03390131895464826,-0.008706811040747308,0.0039994411410258415,0.01166674419542255,0.020056628082583162
2025-04-25,0.00435765200597914,0.013048475365695443,-0.0013369734948283636,-0.002261555325214028,-0.00446547599555049,-0.00844686119383594,0.011679712066757419,-0.01331146778335057,-0.0016098010024812354,-0.0005524074736264513,0.0073460847957005125
2025-04-28,0.004100952154228793,-0.0068492053390797475,0.001988546742233084,0.0049688895738664455,-0.0013558211861663387,-0.0016702944173731743,-0.001762497413079066,0.003243326499280976,0.006957225624576661,0.0005524074736264886,0.0006405015390019333
2025-04-29,0.005078907896642737,-0.0016529240033086564,0.0011066810817203366,0.0035982472381531827,0.005739559742317946,0.007770158159627466,0.007335755075155966,-0.025977381674980846,0.011811050935127217,-0.0024885315730075754,0.005785641545556399
2025-04-30,0.006089047804380452,-0.01597624814818092,0.0060648007683169955,0.0025622153120841732,0.0,0.00276073502822508,0.0030914086271372934,0.00538591415088005,0.011586504563812453,-0.025516647359751468,0.0014788972519335208
2025-05-01,0.003851446517865031,0.030860378884021808,0.015050914470943377,-0.01190603747486321,0.00923693744117453,-0.017520166285584997,0.07348604606912208,-0.026500245104687434,-0.008866983071010795,0.0014191401874041642,0.006279345716451974
2025-05-02,-0.038077521816382055,-0.0011573530932636395,0.030489719711677778,0.010689695738030166,0.022507897633452435,0.005037208710735609,0.02295958736135993,-0.001898443551417806,0.014926677725506111,0.004056743610514393,0.014619191109112719
2025-05-05,-0.031963978788773405,-0.019292122294797282,-0.0017625548720573356,-0.007199757105796867,0.00019794712351547844,0.0006976189048391156,0.0020426474448761974,0.012153210460831076,0.0029875160639848838,-0.028071418022907198,-0.006402047029318447
2025-05-06,-0.0019124614578998429,-0.00721681069789819,-0.006894331661596804,-0.003425157963006099,-0.0131923821077173,0.00027878089426744467,-0.006578705607320225,-0.025773238178185668,-0.0026998225393544,0.013847707243679262,-0.007722985278391797
2025-05-07,-0.011450071139791053,0.019801632738363693,-0.0018715184911821702,0.018154857926671483,0.0005615232112926244,0.009436802133214043,9.232530148791122e-05,-0.008783629718285021,0.006164464790620215,-0.0009554896551653691,0.004336938106710132
2025-05-08,0.006298593991509425,0.01770048072706834,0.012287953717594783,-0.010480604158299878,0.0162275831955526,-0.01713502503169994,0.011061401300667366,-0.014190029335818618,0.0040505876471681685,0.013860152516642254,0.005783021147465641
2025-05-09,0.005252220188113187,0.005089047328858073,0.004216228239547312,-0.00929401380870151,-0.0015398432830519297,-0.009175030570370668,0.0012770396862410878,-0.012816884327616027,0.003609000538496889,0.011622633493871866,-0.0007117341348763632
2025-05-12,0.061232610917933784,0.07760926703827985,0.050686539973175765,-0.0005188981633087103,0.027168161699919074,-0.014137960841859757,0.023717625628310892,-0.004977768457473192,0.009345170395187176,0.017092824211742803,0.03203997667702081
2025-05-13,0.010101128824685867,0.012999853383055317,0.028746548323390346,-0.03768051181335631,0.011318387913446516,-0.008231741921872546,-0.00026712203076284774,-0.19586220820988076,0.0024740680029317307,0.0027444598249802958,0.007222059020245977
2025-05-14,-0.0028217110739244236,-0.005312830342904736,-0.008202910175858164,-0.014111407362282303,0.009949904385902488,0.0028961405927774883,0.008424997392753736,-0.010881814408350508,0.0008980203924470592,-0.008993238494060106,0.001023891242276054
2025-05-15,-0.0041531247868546355,-0.024458403999516362,0.00042899901930065385,0.021962515773693955,0.0069399812391618965,0.03481201365319422,0.0022535929529821906,-0.11572759342525042,0.01625056532134082,0.010089349011492358,0.004123817438757677
2025-05-16,-0.0008990293659761774,0.002044981599618388,0.010719498190134633,0.011430933033187396,0.00026182939991583167,0.005431328615695835,0.0025126902658692074,0.06204102439900644,0.007753582607065152,-0.003598272601108784,0.006980849368100189
2025-05-19,-0.011808522701296861,0.0027687076543830617,-0.0028605259218331077,0.007636234387555983,-0.010066971259293109,-0.0009727091831505614,0.010075127519562129,0.07894843149652908,0.007584969259246857,-0.01602572445361255,0.0008757295660482738
2025-05-20,-0.009238802480674083,-0.010189475975831261,-0.00877424006165583,0.007643281962665761,0.003015578093067183,-0.00334201793729228,-0.0015265760973737531,0.01785214355299148,-0.0028852665315237977,-0.014379251593349934,-0.0038877770695725784
2025-05-21,-0.02332906866046245,-0.01456138756787949,-0.020174043635790097,-0.0031286099475044244,-0.017618895362962097,0.0022293610233307766,-0.012297915534386087,-0.05957948273484458,-0.02355522539528684,-0.012367594898662236,-0.016266719267758897
2025-05-22,-0.0036188573585364293,0.009796778074282274,0.007794100315994435,-0.003728059499992236,-0.0014183259240484075,-0.009930926027261975,0.005047277339223857,-0.02104633154690112,-0.0009214456505612106,-0.006678647129139686,-0.0004449700224211693
2025-05-23,-0.03071110487861441,-0.010443315729919826,-0.005228074642181841,0.0021599737292426913,0.0001534038804216128,0.008816703814798012,-0.010342139869016238,-0.003714685474515994,-0.01245253418313952,0.0005824400713357308,-0.006730899591473139
2025-05-27,0.02498362692148352,0.02471808928544102,0.02337128775986747,0.010561295871884726,0.017414910105956128,0.00013937284523554374,0.023077753102088303,-0.0019304960680606518,0.016160998474871437,0.004744643683012925,0.02025258080218437
2025-05-28,0.0010483636887751138,-0.006330074379308311,-0.005763269797889992,-0.005365096967777461,-0.0068082338440963695,-0.008815579244154756,-0.007254456732621637,0.010487228127687338,0.0011960732762860125,-0.013714162191804158,-0.005586802576444734
2025-05-29,-0.002347869664731671,0.004775584008620333,0.006559421031620516,0.007516123391183537,0.0033341624366742166,0.0047673862110565,0.0028819757728404272,0.00020133611258500633,0.007394836286960826,0.005664124176503759,0.0040031708706317415
2025-05-30,0.004491066900633698,-0.003360050181079145,-0.010745672743049809,0.010557534109938307,-0.0014003310499555897,0.008496384688563206,0.003655906508106462,0.012465131743709588,0.007669251675730864,-0.0038051284778266186,-8.118845699520562e-05
2025-06-02,0.004223038592199533,0.007967779780350723,-0.00970124265768255,0.0012232824069773917,0.0024967778650604802,-0.0013879761911242507,0.0034912429168350886,0.009264378796134176,0.0003558974150462352,0.007304720607061482,0.004093651490626028
2025-06-03,0.00775374755762891,-0.00455906882030232,0.013629863711541927,-0.006326172716482018,0.0060647451509794476,-0.011735207460096951,0.0021623200003331854,-0.011552355850031256,0.001477027507721364,0.007251673044900386,0.005783533535368979
2025-06-04,-0.0022163542450826016,0.007361824330479417,-0.00020031757408640804,-0.007801429255752874,-0.007728727076617474,0.002946792511592905,0.0019420256006146448,-0.0027925292325072784,0.0058322582911712415,-0.014556393651961961,7.368474471916267e-05
2025-06-05,-0.010856439653194092,0.003276044436817532,-0.0010597154610538328,0.00286750128126695,-0.008628354609592442,-0.006466097337159858,0.008179959295001706,-0.015229697990899878,-0.0033480164642930347,-0.004604915145129938,-0.005291357978698112
2025-06-06,0.01626532194490758,0.0268593707089079,0.012501741064437074,0.008876436869038568,0.014327120541650924,0.006185730590271864,0.005756602459714885,0.024639979929294214,0.009362460935073882,0.023678874857953874,0.010228196215376713
2025-06-09,-0.012186562603219835,0.015840481625608374,0.013269491331142715,0.0012890181195291544,0.0037935924443136637,0.005869193385815902,0.0050258528675116935,-9.903814513476016e-05,-0.009662451035306649,0.006691010459059075,0.0009195251863913659
2025-06-10,0.006037878129545515,0.0028993089092673027,0.0013953632714850017,0.007828832351588128,0.006949029246050469,0.008048884428015273,-0.0038784722638328384,0.001977042475744848,0.010958243016954335,0.02120815924790832,0.005468012541646841
2025-06-11,-0.01938038534214743,-0.02047379463536856,0.012664580879158458,-0.007635507681536194,-0.001676836702532606,-0.0038775321790707833,0.0036033981281257507,0.022040503149018238,0.007015968715237745,0.019305014679568425,-0.002747660318287345
2025-06-12,0.0021106894117195567,0.00018763973740831241,-0.006021375066924654,0.008976761329298241,0.00033550004506997073,0.0023559970118841632,0.013137468413418245,0.025245298522142783,-0.005129597052659319,0.0038350803131642066,0.0038151330716763875
2025-06-13,-0.013901381409216582,-0.005360427367806205,-0.010891286012265711,0.002804722829827035,-0.012340823103255794,-0.009947575373574075,-0.008198578582541157,-0.015727363380084475,-0.05123652638907798,0.021546885565750826,-0.01136066859010289
2025-06-16,0.009978032131971447,0.01868340140955021,0.01498310291068366,-0.01203902492869637,0.020213165399794446,-0.0070651053087711305,0.008762294353875523,-0.011826064058371269,0.007426062128033919,0.003205725600200569,0.0093488231481891
2025-06-17,-0.014109811963743585,-0.0059407894922023025,-0.01322025858663632,-0.01846601795103426,-0.003111781991803047,-0.012844423108998667,-0.0022984435487914917,0.00392513397564666,0.006616841205240566,0.013422921151463204,-0.008387259723643134
2025-06-18,0.004793319988930654,-0.010764380578029788,0.0059097423439617375,-0.010887435495436968,0.016339422797218714,-0.0059065719489424144,0.004591552451335456,-0.005421413370252997,-0.050023287440089846,-0.00713055868502134,-0.00030928803472058796
2025-06-20,0.022235410811889716,-0.013405860444963278,0.001998958998291302,-0.00625576384949242,0.0037891363751231324,-0.005360405353626127,-0.005931223968961204,-0.017038867703210808,-0.005331750731467066,0.013252161396298416,-0.002181035215587759
2025-06-23,0.002484428736317933,-0.005835109391705959,0.015714254173393102,0.01016254853631457,0.011820639747773226,0.012989018139902228,0.017853832470265722,-0.004413644651287392,0.01518376956577375,-0.026145346472036167,0.009560655071259439
2025-06-24,-0.0059730924509316784,0.02041663831593163,0.018370354849405725,0.0057329050312153644,0.010687745392099447,0.006716867056399757,0.008421254267245949,0.016295910366722607,0.022664804798156968,-0.03090027844329075,0.011060328616958607
2025-06-25,0.006270797391083151,-0.0036726605052767557,-0.0038678881174244056,0.0005912369220097471,0.009905901246431398,-0.008295356032374815,0.004397485107533949,-0.011849253375522742,-0.01828175847631467,0.00027697200926773285,-3.286108349665331e-06
2025-06-26,-0.0027821336764694907,0.023911043937020576,0.0273423677771909,-0.0017747604838218173,0.016375711630226823,-0.0023004207358799183,0.010467770381470988,0.0019847202276730516,0.0022278513069260318,0.014838086217716496,0.007988131032516797
2025-06-27,0.0003980088646816655,0.028065998915184062,0.007383282511882039,0.002628005338605314,-0.0056958331051923895,0.01230346903499695,-0.0030401030082375146,0.021219178184033294,0.007428184229504574,-0.005561398693169538,0.005205399256150098
2025-06-30,0.020135985651885714,-0.017665207343808734,0.009056700973804803,0.0022283311898734573,0.009705148136329689,0.005954061806962772,0.0029596989342190664,0.009209895299687947,0.018304791064492783,-0.014550360184218285,0.005151137506128882
2025-07-01,0.012833452642264409,0.004865337820140418,0.006956524226970175,0.02054051038725222,0.0017232205887608197,0.012919625034591766,-0.0108343552066878,0.04441977709222105,0.0011822319274464813,0.013269593243035883,-0.0011191571098791433
2025-07-02,0.021987220737205337,-0.002452467458083949,0.019028859707085163,-0.002311524728742383,0.005460112374910887,-0.010660667066805588,-0.0019528896929048721,-0.05865666912679715,-0.0035226470915235,0.016433244929912643,0.0047338743064907745
2025-07-03,0.005211382965499187,0.015744829251554494,-0.0014317199584800975,0.002888522169599223,0.01841166651680508,0.0061858150778652966,0.015658036268665743,0.0032138543695998866,0.013014177349660597,0.010302448082581584,0.00830437821066394
2025-07-07,-0.01700160343653153,0.00026851753624536286,-0.01608898100072096,-0.004754516276567022,-0.013708397173952527,-0.004776648674790388,-0.002247782571864004,-0.01581064826868008,-0.006205428512756675,-0.009762304501640132,-0.007893368104244017
2025-07-08,0.00028579759973666486,-0.018562963722362966,0.0070755209922850676,0.0033432902539098225,-0.03198182331541268,-0.010902792125848756,-0.002212547157965789,0.013052050097933629,-0.0058775526919506585,0.02734307668580936,-0.0007161432504695748
2025-07-09,0.005366271415913139,0.014392611963869897,0.01981312163041602,0.0031404224839406193,0.0013430129080140264,-0.010878889864850985,0.013778453499477553,-0.015689569861560837,0.009013136607404373,-0.0034211915253881168,0.00604380277677969
2025-07-10,0.0059970054947703815,-0.0012589875178302516,0.015175914074120994,0.00898184362396205,0.017607763863277472,0.004165122454126277,-0.004039855451496449,-0.011287929945877923,-0.0052687946780876705,0.009880710125972816,0.0027424410729257912
2025-07-11,-0.005902339990113746,0.01234146308748988,-0.005919567994581038,-0.005022435096801495,-0.004625711542265798,0.001432285724842525,0.0036624309212508993,0.015208820020958368,-0.022592383311529227,0.004341066827319257,-0.0033029717732258423
2025-07-14,-0.01210169433492717,0.0029730809278073135,-0.0003696878887843282,-0.0005100593578758174,0.006393797986785051,-0.005741381401089814,-0.0005962429187498232,-0.011642815768454138,0.007359396376336002,-0.013167934653195117,0.0014064243309367943
2025-07-15,0.0023460715289745234,0.0029201137891530816,-0.002788627829815828,-0.010577347446988896,-0.007474990971364248,-0.0015846285456675708,0.005550974992262568,-0.02995381304106131,-0.009978244861346734,-0.008905268035358927,-0.003964145065672561
2025-07-16,0.005008640671377069,-0.014059063272129654,0.020159214589912,0.06009005315701447,-0.0025507977292539142,-0.0012985268361005802,-0.00039555167850265354,0.0026702618799585172,0.008264951751301729,-0.006040779947338754,0.0031885685253844154
2025-07-17,-0.000666366230369783,0.003086778258328562,0.012491934810970799,-0.01098384614439918,0.014173776973460785,0.01887650413510321,0.011953190639386959,-0.01522681881633648,-0.00025724294316183707,-0.0050917594261332974,0.005359380240011013
2025-07-18,0.00550807738367113,0.009999860894734277,-0.010483718233288863,0.004407950384218836,0.004714599189166175,-0.010538326930514146,-0.0032297597105977057,-0.018994121820141353,-0.0021749947523273094,-0.035459265979315834,-9.049030280841674e-05
2025-07-21,0.006137064624154945,0.013921126445029842,-0.005180759304522835,0.0040236547254034844,-0.0010305126921203863,0.003144680865065207,1.9558339593982832e-05,-0.0018060098825963913,0.00540012943229324,0.0025948400756454345,0.001398157005673256
2025-07-22,0.008995464644902971,-0.008012836242670535,0.01721389595132481,0.021488089661106217,0.001579671453716853,-0.005868416553980882,-0.0094354143529694,0.010541840801810545,0.0026179860472335978,0.00452463305551574,0.0006373284966667569
2025-07-23,-0.0011666327814258467,0.003598354221935051,0.024622987807837886,0.00694319707506784,0.018123898371302433,-0.007203537079741812,0.0011868250711565861,0.025553601740765854,0.009701110322546412,0.012725004708715038,0.007781532145702873
2025-07-24,-0.001822849641837873,0.01711152033504944,0.0045035235093251825,0.0027164228307123015,-0.0007079724238396325,-0.0008680384517931551,0.009854978140866937,-0.04879354605271784,-0.003722215060869182,0.0077927721044258325,0.0006979799969332514
2025-07-25,0.000561258324225121,-0.0034075702705456917,0.009800030111253613,-0.007458677313216508,0.006956182538524889,0.0010125450278494117,0.005524303246285737,0.008862895810256191,0.008635630609226806,-0.0035264394436477914,0.003966451001680552
2025-07-28,0.0007945711497307053,0.00581605955069594,-0.0018691623337319567,-0.012435909739455298,-0.001139278270070674,-0.015736931724525557,-0.002358295404068372,0.003764308615535927,-0.004407014592449765,0.009376226492282059,0.00017684247126657597
2025-07-29,-0.013072742970519372,-0.007675754918146071,-0.006697754493846086,0.011306351065222955,-0.004165816758149268,0.01876831823178185,0.00013660524372767702,-0.07754390503684504,-0.011828630035804451,0.012838934609660006,-0.002963830197466829
2025-07-30,-0.0105635130005587,-0.0035559103854630675,0.009419564538972879,-0.005069111325033005,0.008681545193628824,-0.00912186750170259,0.0013062394425995454,0.018858161059415655,-0.0010823243261042516,-0.008719660827953129,-0.0012502139385094711
2025-07-31,-0.007104750713967717,0.016886027515609428,0.008943603336603009,-0.015180875381925526,-0.011378478472744698,-0.012588011952611637,0.038715532668236165,-0.06394741977717017,-0.015624007881871148,-0.002326266839767956,-0.003701662046374567
2025-08-01,-0.025321593066626603,-0.08631653211497635,-0.021530524514769344,0.01559935092496782,-0.023463684851549708,0.014186689243897401,-0.01775745886055766,-0.048395508548844855,-0.01787378262037049,-0.018077116024100802,-0.0161213871855698
2025-08-04,0.004781584991822558,-0.014540622735209995,0.011618985464128696,0.021929464711776547,0.01675756149555348,0.0014511999436140543,0.021760651919580744,0.01341008503442589,0.008217207005151295,-0.020921436599871678,0.014629564491414495
2025-08-05,-0.0021168961182062526,0.009873169687714855,0.0012213064434008043,-0.0017555301145084114,-0.009869882449559168,0.0013042481344800428,-0.01483970500642718,0.040738980014046966,-0.013891156720407475,-0.0012114949713785547,-0.004869703780462017
2025-08-06,0.04965337441251654,0.03926568541504039,-0.015105568712233019,-0.0008789221187183384,-6.861605697721192e-05,0.006639757177098628,-0.005338583656342816,-0.021016063553132645,0.006822486659394966,-0.006830497361785226,0.007255522219852605
2025-08-07,0.031298712343558535,0.003681789897764909,-0.025094879068218983,0.005495182646768282,-0.015252164250633804,0.013148701096191182,-0.007841026390804359,-0.004526452030212665,-0.022774577043249426,-0.0052715423856391115,-0.0007977981718278668
2025-08-08,0.04148529065897621,-0.0019739023688590293,-0.001439491690571512,0.010439198765852068,0.006322896284708751,-0.001278786477811338,0.0023012910601698387,0.025104298299341625,0.014023824233336467,0.007990687179028334,0.0077694548163894745
2025-08-11,-0.008372309739574823,-0.006261419913672536,-0.01934458545491526,0.002823077559947514,0.002766590912823606,0.005811959041328022,-0.000517320119292145,0.005881612770803971,-0.0026163864286579104,-0.009123922650307002,-0.0025072683938851073
2025-08-12,0.010813758371364397,0.0007678847964323423,0.010155334062407904,-0.006001316438643269,0.01129796428839813,-0.000565565092247298,0.01421506451612655,0.03580563605664602,0.0042556996321881915,0.0028306843930305664,0.011281559075170764
2025-08-13,0.015897437361664515,0.013855775538096454,0.00239598959355024,0.009447068552143664,-0.007953773317748335,-0.0035418549549699678,-0.01649832570302204,0.03840139693533441,0.017106449028537935,0.013755877532661968,0.0032248733840464015
2025-08-14,-0.002360009613884975,0.028188187008165968,0.00914340750535622,0.0017185228108151547,0.012417123034800354,-0.012999238935003193,0.003642917950216858,-0.0011780342895922804,0.008546101369929587,-0.002046722197305727,0.00030304487855445177
2025-08-15,-0.005125269260025916,0.00021645874568753922,-0.02353219439241301,0.010929176948884522,-0.012554756673781732,0.005305828484128432,-0.004430971384685024,0.11313538972170026,-0.002956638246629787,0.0009395316615168426,-0.0029013399163647113
2025-08-18,-0.003027098981898543,0.001989132843084511,0.01182323546917559,-0.0022103745324088655,0.0035738117987512657,-0.011362932324513023,-0.005919476116473005,0.01462881416794906,-0.005034937706510453,0.0021575497253696328,-0.00010076825773579619
2025-08-19,-0.001430291785831238,-0.015147236228621111,0.008325995979202739,0.008755922996658363,-0.0029887346621862666,0.014361851368860642,-0.014276504165331777,-0.013872646760248367,-0.0008463537600982464,0.006537757260328841,-0.005875329112207127
2025-08-20,-0.01993191816954049,-0.018591996826338653,0.010756878661023827,0.005832107139108389,0.005421121544446232,0.008094877719668846,-0.007976491622802652,-0.01456781060570672,0.004312382317140103,0.010280216487971533,-0.002434630632264957
2025-08-21,-0.00492334850628289,-0.008345349193359648,-0.006440232045544783,0.0005031554244386421,-0.0026382418505536158,-0.00056585565487529,-0.001288299478559743,0.011638207494586415,-0.0006980937458946893,0.006429216440101942,-0.004012219728951123
2025-08-22,0.012636557853807327,0.03057093586711227,0.041666844641788915,0.0020099203901109137,0.01623278475350772,-0.007529022064793556,0.005912290029565607,0.013327638316200227,0.018307423799201618,0.018593788359071613,0.015072285158779139
2025-08-25,-0.0026378418247804086,-0.003940606259072855,-0.0077653003070021496,-0.004920299008717741,-0.004533573189060587,-0.017259095183844674,-0.005872544882251361,-0.008362270052197692,-0.003491418949279418,0.0041250866820760484,-0.004275512539646319
2025-08-26,0.0094202286822618,0.0033724076943096397,-0.0024085804269660623,-0.0035067510395307673,0.012368166231321837,-0.0029056622328223645,-0.004412227578508171,-0.014637729678818413,0.006742814584141764,-0.002239857747750318,0.00412547371011636
2025-08-27,0.005132719840409774,0.0017910076284830656,0.0032641577334846213,0.0016983309221369456,0.0023751014745021404,0.0014538302358547436,0.009318203571517273,0.011418029181299189,-0.002366186431414044,0.011238166501011546,0.0023881304533030262
2025-08-28,0.008940749184059526,0.010765909591411497,0.005163715706299707,-0.0076085094625148696,0.005963224227808068,-0.006851885566470979,0.005706561968358172,-0.005246068982133704,-0.0013996151418335513,0.005307391387226051,0.003151747441466755
2025-08-29,-0.0018076343154580796,-0.011289768498294606,-0.03717273569935663,0.009755671796793576,0.0011619412073398132,0.009173671424532742,-0.0058051995631202445,0.024765987993735188,0.005472995279903424,0.008258655959718713,-0.006418740402792551
2025-09-02,-0.010479434881734952,-0.016111647069703763,-0.007160965989252328,0.005010800039121384,-0.005722726855101009,0.0010141587149265828,-0.003103369107083713,-0.003459010060662555,-0.0048728953269562515,0.0034938214668393712,-0.006946350061030363
2025-09-03,0.0373823332188683,0.00288041832828813,-0.0022377361021976676,-0.000337048807502094,-0.0006341708480386723,-0.0010141587149266869,0.0004552682916525242,-0.002983728838425198,0.0022825854347935676,-0.024537860180295204,0.005087112302941308
2025-09-04,0.00547826662608221,0.041984146824532165,0.012210743796995386,0.004260625995319067,0.014287649511531083,-0.010784051285097275,0.005171154071776547,0.008087263365652044,0.0003420087190988109,0.004368971900932629,0.008311847102873571
2025-09-05,-0.00037541330898129005,-0.01431613896889294,0.006782839873878544,-0.0018477746891277648,-0.03156396994737913,-0.004258081862712478,-0.025864628358700167,0.016012632638873703,-0.022386080428353973,-0.028608164328830645,-0.00317017266993674
